dataset_url,dataset_domain,dataset_type,source_category,n_papers,first_year_used,last_year_used,regions,regions_alt,papers_is_data_used_true,regions_used,is_doi_link,is_github,is_open_repo_domain
https://pypi.org/project/searchlogit,pypi.org,other,ngo_nonprofit_org,1,2024,2024,['Oceania'],['Australia'],1,['Oceania'],FALSE,FALSE,FALSE
https://radwege-check.de/report,radwege-check.de,other,other_web,1,2024,2024,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,FALSE
https://recherche.enac.fr/~wangrx/gap,recherche.enac.fr,other,other_web,1,2022,2022,['Asia'],['China'],1,['Asia'],FALSE,FALSE,FALSE
https://researchdata.4tu.nl/en,researchdata.4tu.nl,other,other_web,1,2021,2021,['Europe'],['Netherlands'],1,['Europe'],FALSE,FALSE,FALSE
https://researchdatafinder.qut.edu.au/display/n1527,researchdatafinder.qut.edu.au,other,other_web,1,2022,2022,['Oceania'],['Australia'],1,['Oceania'],FALSE,FALSE,FALSE
"https://schmid et al., 2020","schmid et al., 2020",other,other_web,1,2023,2023,['Europe'],['Switzerland'],1,['Europe'],FALSE,FALSE,FALSE
https://sites.google.com/view/chengchun/instances,sites.google.com,other,other_web,1,2020,2020,['Asia'],['China'],1,['Asia'],FALSE,FALSE,FALSE
https://sourceforge.net/projects/electric-vehicle-project/files,sourceforge.net,other,other_web,1,2019,2019,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://su.figshare.com,su.figshare.com,other,other_web,1,2024,2024,['Europe'],['Sweden'],1,['Europe'],FALSE,FALSE,FALSE
https://www.albertschrotenboer.com,albertschrotenboer.com,other,other_web,1,2020,2020,['Europe'],['Netherlands'],1,['Europe'],FALSE,FALSE,FALSE
https://www.comses.net/codebases/a89fd647-1126-4930-a3f6-a5c5145076b3/releases/True.0,comses.net,other,other_web,1,2020,2020,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,FALSE
https://www.connectedandautonomoustransport.com/reproducible-research.html,connectedandautonomoustransport.com,other,other_web,1,2021,2021,['Europe'],['Italy'],1,['Europe'],FALSE,FALSE,FALSE
https://www.covidmobilityworks.org,covidmobilityworks.org,other,ngo_nonprofit_org,1,2021,2021,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://www.doi.org/10.17605/OSF.IO/6G8VS,doi.org,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Denmark'],1,['Europe'],TRUE,FALSE,TRUE
https://www.ece.osu.edu/~coifman/documents,ece.osu.edu,other,university_repo,1,2019,2019,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://www.github.com/datafold-dev/paper_modeling_melburnians,github.com,code_host,code_host,1,2021,2021,['Europe'],['Germany'],1,['Europe'],FALSE,TRUE,FALSE
https://www.iarai.ac.at/traffic4cast/challenge,iarai.ac.at,other,university_repo,1,2024,2024,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,FALSE
https://www.kaggle.com/crissebasbol/lora-packets-received-from-vehicles-in-a-fmcs,kaggle.com,other,benchmark_hub,1,2022,2022,['South America'],['Colombia'],1,['South America'],FALSE,FALSE,FALSE
https://www.leandro-coelho.com/slot-assignment-and-order-picking,leandro-coelho.com,other,other_web,1,2020,2020,['North America'],['Canada'],1,['North America'],FALSE,FALSE,FALSE
https://www.mcs.anl.gov/~jlarson/SHSAV,mcs.anl.gov,other,gov_open_data,1,2020,2020,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://www.multitude-project.eu,multitude-project.eu,other,other_web,1,2021,2021,['Europe'],['Italy'],1,['Europe'],FALSE,FALSE,FALSE
https://www.nrel.gov/transportation/drive-cycle-tool,nrel.gov,other,gov_open_data,1,2021,2021,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://www.researchgate.net/publication/326020738_Observability_Scenarios_1-4,researchgate.net,other,other_web,1,2019,2019,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://www.researchgate.net/publication/332545172_Experiments_on_large_scale_networks_k-best_path_based_observability,researchgate.net,other,other_web,1,2019,2019,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://zenodo.org/badge/latestdoi/636483323,zenodo.org,open_repo,open_repo_doi,1,2024,2024,['Asia'],"['Korea, Republic Of']",1,['Asia'],FALSE,FALSE,TRUE
https://zenodo.org/doi/10.5281/zenodo.10778028,zenodo.org,open_repo,open_repo_doi,1,2024,2024,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,TRUE
https://zenodo.org/record/1205229,zenodo.org,open_repo,open_repo_doi,1,2024,2024,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,TRUE
https://zenodo.org/record/5102564,zenodo.org,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Ireland'],1,['Europe'],FALSE,FALSE,TRUE
https://zenodo.org/record/5255950,zenodo.org,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Netherlands'],1,['Europe'],FALSE,FALSE,TRUE
https://zenodo.org/record/5517983,zenodo.org,open_repo,open_repo_doi,1,2023,2023,['North America'],['United States'],1,['North America'],FALSE,FALSE,TRUE
https://zenodo.org/record/6803956,zenodo.org,open_repo,open_repo_doi,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,FALSE,TRUE
https://zenodo.org/record/6919557,zenodo.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,TRUE
https://zenodo.org/record/7019144,zenodo.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Switzerland'],1,['Europe'],FALSE,FALSE,TRUE
https://zenodo.org/record/7733664,zenodo.org,open_repo,open_repo_doi,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,FALSE,TRUE
https://zenodo.org/record/7866504,zenodo.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Sweden'],1,['Europe'],FALSE,FALSE,TRUE
https://zenodo.org/records/8379000,zenodo.org,open_repo,open_repo_doi,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,FALSE,TRUE
"https:Acharya, 2022",,other,other_web,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
